perc_premium_paid_by_cash_credit,age_in_days,Income,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,mocked_target
1.0,20818.0,90690.0,99.85,2.0,0,1,5400.0,0.0,0
0.21,13876.0,356400.0,99.47,9.0,3,0,20100.0,1.0,0
0.075,14606.0,364500.0,99.01,9.0,2,1,36900.0,1.0,1
0.131,21183.0,114080.0,98.81,11.0,0,1,7500.0,1.0,0
0.027,20086.0,318810.0,99.4,10.0,1,0,26400.0,1.0,0
0.072,14973.0,132560.0,98.97,10.0,0,0,13800.0,1.0,0
0.402,25194.0,135210.0,99.64,11.0,0,0,7500.0,1.0,1
0.012,27024.0,51060.0,99.88,9.0,0,1,1200.0,1.0,0
0.259,21908.0,300050.0,99.63,14.0,1,0,18000.0,1.0,0
0.308,22274.0,208640.0,98.87,20.0,1,0,18000.0,1.0,0
0.106,18995.0,337550.0,99.18,23.0,0,1,15900.0,1.0,1
0.325,15700.0,195100.0,99.59,9.0,2,1,13800.0,1.0,1
0.084,25191.0,120130.0,99.38,8.0,1,1,7500.0,1.0,1
0.237,9501.0,135120.0,99.59,6.0,0,1,5400.0,1.0,0
0.171,27023.0,114070.0,99.35,15.0,0,0,5400.0,1.0,0
0.115,18260.0,335520.0,99.73,7.0,1,0,22200.0,1.0,1
0.011,18987.0,405080.0,98.99,9.0,2,1,26400.0,1.0,1
0.484,14612.0,180070.0,99.63,11.0,2,1,13800.0,1.0,0
1.0,20815.0,109570.0,99.71,4.0,2,0,7500.0,1.0,0
0.057,26655.0,110030.0,99.55,7.0,0,0,5400.0,1.0,0
0.496,16430.0,338190.0,99.66,18.0,3,1,26400.0,1.0,0
0.067,22278.0,261070.0,98.97,11.0,0,1,15900.0,1.0,0
0.135,18626.0,452010.0,99.35,14.0,2,1,20100.0,1.0,0
0.049,17162.0,278530.0,99.46,20.0,0,0,26400.0,1.0,1
0.009,23003.0,360100.0,99.59,9.0,1,0,24300.0,1.0,0
0.611,15707.0,125020.0,99.07,10.0,1,1,7500.0,1.0,1
0.05,24098.0,105090.0,99.46,6.0,1,0,11700.0,1.0,0
0.572,13878.0,271620.0,99.63,6.0,1,0,11700.0,1.0,1
0.051,22277.0,330080.0,98.25,12.0,0,1,24300.0,1.0,1
0.0,17531.0,115120.0,99.27,9.0,2,1,5400.0,1.0,0
0.013,30310.0,306880.0,99.69,14.0,0,0,20100.0,1.0,1
0.052,17168.0,240110.0,98.79,12.0,3,1,11700.0,1.0,0
0.072,16070.0,239280.0,99.76,6.0,3,1,11700.0,1.0,0
0.16,20811.0,120090.0,99.87,5.0,0,1,5400.0,1.0,0
0.098,27024.0,150050.0,99.7,7.0,1,0,3300.0,1.0,1
0.037,9868.0,111060.0,99.07,8.0,1,1,5400.0,1.0,1
0.353,9870.0,85090.0,99.65,5.0,0,0,3300.0,1.0,0
0.008,14244.0,282150.0,98.76,11.0,0,0,22200.0,1.0,1
0.0,18261.0,127620.0,99.33,6.0,2,1,3300.0,1.0,0
0.082,12790.0,276150.0,99.12,6.0,0,0,11700.0,1.0,1
0.07,20455.0,180090.0,98.09,15.0,0,1,7500.0,1.0,0
0.143,18626.0,1650060.0,99.17,12.0,3,1,60000.0,1.0,0
0.349,20453.0,213060.0,99.06,12.0,1,1,13800.0,1.0,1
0.05,29939.0,240040.0,99.57,12.0,1,1,15900.0,1.0,0
0.215,27380.0,133980.0,99.86,7.0,0,1,1200.0,1.0,0
0.041,12782.0,465090.0,99.27,18.0,2,0,39000.0,1.0,1
0.247,16803.0,360100.0,99.72,7.0,4,0,15900.0,1.0,1
0.0,23373.0,42080.0,97.45,12.0,0,0,3300.0,1.0,1
0.046,9500.0,123130.0,99.49,8.0,0,1,5400.0,1.0,1
0.692,16438.0,105060.0,99.39,9.0,2,0,7500.0,1.0,1
0.052,21912.0,211890.0,99.03,7.0,0,1,18000.0,1.0,1
0.113,11685.0,125060.0,99.07,9.0,2,1,3300.0,1.0,0
0.478,14248.0,99120.0,98.6,6.0,0,1,7500.0,1.0,0
0.035,13877.0,267790.0,99.22,14.0,3,0,13800.0,1.0,0
0.482,10227.0,183130.0,99.51,10.0,1,0,9600.0,1.0,1
0.346,17890.0,86480.0,98.75,10.0,0,1,7500.0,1.0,1
0.81,25920.0,303840.0,99.68,6.0,0,0,22200.0,1.0,0
0.065,20812.0,215650.0,98.88,11.0,0,1,15900.0,1.0,1
1.0,10230.0,75150.0,99.54,4.0,0,1,5400.0,1.0,0
0.875,9139.0,39060.0,98.53,12.0,0,1,1200.0,0.0,0
0.0,12051.0,115030.0,99.69,6.0,1,1,5400.0,1.0,0
0.025,20814.0,264140.0,99.87,21.0,0,0,11700.0,1.0,1
1.0,22276.0,165110.0,99.88,2.0,1,0,9600.0,1.0,1
0.19,20084.0,363140.0,99.41,19.0,1,1,18000.0,1.0,1
0.043,13877.0,260150.0,98.97,6.0,0,0,15900.0,1.0,0
0.054,21547.0,84140.0,99.24,17.0,0,1,5400.0,1.0,0
0.031,17164.0,242610.0,99.15,6.0,0,0,11700.0,1.0,0
0.035,17893.0,129580.0,98.91,10.0,0,1,3300.0,1.0,1
0.031,29211.0,99100.0,99.77,8.0,0,1,5400.0,1.0,0
0.143,17162.0,245040.0,99.23,15.0,3,0,13800.0,1.0,1
0.151,25192.0,122110.0,99.72,9.0,0,1,9600.0,1.0,0
0.098,19719.0,630130.0,99.73,10.0,1,1,13800.0,1.0,1
0.546,18255.0,106370.0,98.03,10.0,0,1,5400.0,1.0,1
0.162,28119.0,60140.0,99.37,10.0,0,1,1200.0,1.0,1
0.591,10964.0,138040.0,99.45,9.0,3,1,7500.0,1.0,1
0.123,23009.0,222960.0,99.73,10.0,1,0,20100.0,1.0,0
0.867,16065.0,171040.0,98.89,22.0,0,0,5400.0,1.0,1
0.0,17525.0,60090.0,99.81,11.0,0,1,5700.0,1.0,0
0.01,29213.0,198060.0,99.66,11.0,0,1,9600.0,1.0,1
0.129,20081.0,308260.0,98.87,26.0,2,1,9600.0,1.0,0
0.146,24095.0,111930.0,99.57,7.0,0,0,5400.0,1.0,1
0.05,20455.0,135090.0,99.14,10.0,0,1,5400.0,1.0,1
0.277,17533.0,297120.0,98.58,16.0,2,0,13800.0,0.0,1
0.409,27018.0,57010.0,98.91,7.0,0,0,1200.0,1.0,0
0.0,12787.0,132000.0,99.47,9.0,0,1,5400.0,1.0,1
0.066,13148.0,105120.0,99.09,7.0,1,1,5400.0,1.0,0
0.941,14611.0,243120.0,98.24,10.0,2,0,9600.0,1.0,0
0.044,19722.0,60110.0,98.54,9.0,1,1,5400.0,1.0,1
0.752,13152.0,159460.0,99.5,7.0,3,1,5400.0,1.0,1
0.386,14975.0,480140.0,99.74,13.0,0,1,28500.0,1.0,0
0.961,9132.0,78100.0,99.67,7.0,0,0,5400.0,0.0,1
0.462,21182.0,117880.0,98.5,8.0,0,1,7500.0,1.0,0
0.0,15706.0,200020.0,99.83,4.0,0,1,11700.0,1.0,1
0.109,19716.0,288570.0,99.34,15.0,1,0,5400.0,1.0,1
0.928,25925.0,155130.0,99.0,17.0,0,1,11700.0,1.0,0
0.716,14615.0,204070.0,98.59,16.0,2,0,1200.0,1.0,0
1.0,14979.0,375030.0,98.74,8.0,0,1,28500.0,0.0,1
0.074,16804.0,89310.0,98.67,7.0,3,1,5400.0,1.0,1
0.508,20089.0,275050.0,98.98,11.0,0,0,24300.0,1.0,1
0.474,13150.0,52460.0,98.94,5.0,3,0,1200.0,1.0,1
0.084,19720.0,300140.0,99.14,9.0,3,0,13800.0,1.0,1
0.0,14242.0,268970.0,98.1,9.0,0,1,1200.0,1.0,1
0.559,9130.0,142590.0,99.7,5.0,1,1,11700.0,1.0,0
0.214,19352.0,312160.0,99.21,11.0,1,0,13800.0,1.0,1
0.114,21907.0,157630.0,99.49,6.0,1,1,9600.0,1.0,0
1.0,15708.0,158390.0,99.68,3.0,0,0,3300.0,1.0,0
0.809,13515.0,99150.0,99.69,4.0,0,1,5400.0,1.0,0
0.018,17897.0,224810.0,99.3,9.0,4,1,22200.0,1.0,1
0.0,13517.0,90090.0,99.72,6.0,1,1,3300.0,1.0,1
0.014,11322.0,72150.0,99.41,9.0,0,1,5400.0,1.0,0
0.063,23738.0,163870.0,99.62,6.0,0,1,9600.0,1.0,0
1.0,18985.0,150930.0,99.23,6.0,0,1,3300.0,1.0,0
0.093,16075.0,225070.0,99.17,17.0,2,1,15900.0,1.0,1
0.01,24826.0,147060.0,99.41,13.0,0,0,7500.0,1.0,0
0.499,15710.0,154860.0,98.61,16.0,3,1,9600.0,0.0,0
0.097,19351.0,307640.0,99.04,9.0,1,1,9600.0,1.0,1
0.608,9498.0,84150.0,99.89,3.0,0,1,5400.0,1.0,1
0.853,22641.0,186620.0,99.39,11.0,2,1,11700.0,0.0,1
0.713,12054.0,114110.0,99.06,8.0,1,0,7500.0,1.0,0
0.055,19723.0,165130.0,98.57,24.0,0,1,9600.0,1.0,1
0.009,28120.0,30150.0,99.86,11.0,0,1,1200.0,1.0,0
0.025,24828.0,370140.0,99.89,9.0,1,1,43200.0,1.0,1
0.145,14243.0,326090.0,99.11,17.0,3,1,20100.0,1.0,0
0.033,17900.0,300040.0,99.89,6.0,0,1,20100.0,1.0,1
0.68,9495.0,60030.0,98.62,14.0,0,1,5700.0,0.0,1
0.333,18260.0,111110.0,98.84,14.0,0,1,1200.0,1.0,0
0.019,28481.0,87510.0,99.86,12.0,0,1,5400.0,1.0,0
0.494,14245.0,105070.0,99.49,9.0,1,0,1200.0,1.0,0
0.046,18986.0,336090.0,99.12,25.0,1,0,13800.0,1.0,1
0.542,11330.0,148910.0,98.88,8.0,0,0,5400.0,1.0,1
1.0,19360.0,75140.0,98.38,6.0,2,1,5400.0,1.0,0
0.231,16796.0,154590.0,98.99,14.0,3,1,9600.0,1.0,0
0.056,25565.0,72120.0,99.17,10.0,0,1,1200.0,1.0,0
0.399,27387.0,300060.0,99.19,20.0,0,1,18000.0,1.0,1
0.0,23735.0,64570.0,98.59,14.0,1,1,5400.0,1.0,1
0.792,32128.0,93130.0,99.3,6.0,0,1,5400.0,1.0,1
0.078,24462.0,159610.0,98.85,11.0,1,0,7500.0,1.0,0
0.629,24469.0,90340.0,99.22,9.0,1,0,1200.0,1.0,0
0.288,23007.0,188840.0,99.71,11.0,1,1,11700.0,1.0,0
0.77,11692.0,102050.0,99.89,6.0,0,1,7500.0,0.0,0
0.01,30672.0,266450.0,99.89,16.0,0,1,11700.0,1.0,1
0.171,20812.0,142580.0,99.16,15.0,1,1,7500.0,1.0,1
0.062,12055.0,82360.0,99.53,14.0,0,1,3300.0,1.0,0
0.538,18988.0,262570.0,99.37,9.0,2,0,11700.0,1.0,1
0.413,28476.0,153720.0,99.3,10.0,1,1,7500.0,1.0,1
0.621,17160.0,94230.0,97.73,4.0,0,1,3300.0,1.0,0
1.0,11325.0,67690.0,99.44,4.0,1,0,3300.0,0.0,0
0.045,32126.0,36130.0,99.85,5.0,0,1,1200.0,1.0,0
0.232,27750.0,81150.0,99.01,10.0,1,0,1200.0,1.0,0
0.065,16074.0,125020.0,99.87,4.0,0,1,5400.0,1.0,1
0.0,22640.0,210130.0,99.2,22.0,0,1,13800.0,1.0,0
0.26,21543.0,90120.0,96.87,17.0,0,1,5400.0,1.0,0
0.449,11690.0,166210.0,99.71,7.0,1,1,5400.0,1.0,0
0.057,23010.0,234930.0,99.14,10.0,1,0,5400.0,1.0,0
0.015,25199.0,331600.0,99.76,9.0,0,1,18000.0,1.0,1
0.312,23366.0,132690.0,98.4,14.0,0,1,9600.0,1.0,1
1.0,18621.0,75080.0,98.08,8.0,0,1,3300.0,1.0,0
0.051,23371.0,195040.0,99.86,4.0,3,1,3300.0,1.0,0
0.058,18988.0,148280.0,98.7,14.0,2,1,9600.0,1.0,0
0.39,18628.0,190080.0,99.06,11.0,0,1,5400.0,1.0,0
0.578,16800.0,27120.0,94.44,14.0,1,0,1200.0,1.0,1
0.233,18260.0,64900.0,98.77,9.0,2,1,3300.0,1.0,1
0.252,24105.0,212570.0,98.93,13.0,1,1,11700.0,1.0,1
0.017,17534.0,202980.0,99.37,15.0,2,1,5400.0,1.0,0
0.019,23371.0,231390.0,99.02,11.0,0,1,13800.0,1.0,0
0.43,18625.0,432610.0,98.96,21.0,0,0,34800.0,1.0,0
0.009,25557.0,133530.0,99.61,19.0,0,1,13800.0,1.0,1
0.17,14971.0,380060.0,99.61,12.0,0,0,30600.0,1.0,1
0.283,19718.0,160050.0,97.84,25.0,0,1,7500.0,1.0,0
0.247,18261.0,235100.0,98.93,22.0,2,1,28500.0,1.0,0
0.328,14973.0,156120.0,98.88,10.0,0,1,9600.0,1.0,1
0.015,18265.0,114030.0,98.4,20.0,0,0,5400.0,1.0,0
0.668,27018.0,197100.0,98.12,21.0,3,1,5400.0,1.0,1
0.058,17525.0,420080.0,99.54,12.0,2,0,45300.0,1.0,1
1.0,16800.0,275010.0,99.42,5.0,0,1,9600.0,1.0,1
0.054,22277.0,1121010.0,99.63,12.0,0,1,57900.0,1.0,1
0.051,15338.0,220190.0,97.77,15.0,0,0,1200.0,1.0,0
0.501,20084.0,330080.0,99.01,12.0,1,0,18000.0,1.0,1
0.002,13882.0,183050.0,98.61,9.0,0,1,15900.0,1.0,0
0.058,16067.0,250090.0,99.44,22.0,1,0,28500.0,1.0,0
0.114,14611.0,201030.0,98.91,12.0,2,1,9600.0,1.0,1
0.718,18990.0,240090.0,98.93,12.0,0,1,11700.0,0.0,1
0.956,9496.0,78510.0,99.31,5.0,2,1,5400.0,1.0,0
0.309,11686.0,153070.0,99.59,9.0,1,1,7500.0,1.0,0
0.966,18620.0,291150.0,98.77,20.0,2,0,7500.0,1.0,1
0.0,29942.0,108050.0,99.41,11.0,0,1,1200.0,1.0,1
0.465,14606.0,60090.0,95.42,9.0,0,0,3300.0,1.0,1
0.7,21178.0,318100.0,99.01,10.0,1,1,5400.0,1.0,0
0.662,12789.0,139950.0,99.27,10.0,0,1,9600.0,1.0,0
0.284,20448.0,75110.0,96.1,10.0,1,1,3300.0,1.0,1
0.109,19718.0,488180.0,99.88,8.0,0,1,55800.0,1.0,1
0.024,18261.0,265030.0,99.07,13.0,0,0,32700.0,1.0,1
0.01,17527.0,360120.0,99.14,13.0,2,0,36900.0,1.0,1
0.272,20089.0,170130.0,99.49,14.0,1,1,7500.0,1.0,0
0.357,19353.0,187650.0,99.67,6.0,1,0,9600.0,1.0,0
0.006,10961.0,205250.0,98.82,7.0,0,1,9600.0,1.0,1
0.711,17534.0,310140.0,98.64,19.0,3,0,13800.0,1.0,1
0.383,20446.0,53250.0,98.87,7.0,1,1,3300.0,1.0,1
0.012,17525.0,102050.0,99.61,19.0,1,1,5400.0,1.0,0
0.643,18629.0,186820.0,99.27,8.0,1,0,9600.0,1.0,1
0.711,23730.0,279150.0,98.79,16.0,1,1,22200.0,1.0,1
1.0,16073.0,172870.0,99.35,7.0,2,0,1200.0,1.0,0
0.042,17527.0,135600.0,98.97,15.0,2,1,1200.0,1.0,0
0.056,19351.0,291360.0,99.89,4.0,3,1,24300.0,1.0,1
0.061,22273.0,320720.0,99.66,6.0,1,1,11700.0,1.0,0
0.102,16804.0,195080.0,99.26,8.0,3,0,9600.0,1.0,0
0.309,20819.0,180150.0,98.8,12.0,2,1,9600.0,1.0,1
0.962,21182.0,267180.0,99.27,9.0,0,1,20100.0,1.0,1
0.066,20449.0,375080.0,99.43,8.0,1,0,18000.0,1.0,1
1.0,11324.0,90100.0,99.77,3.0,0,0,5700.0,1.0,0
0.007,18986.0,360070.0,98.22,12.0,0,0,45300.0,1.0,0
0.519,24098.0,665810.0,98.82,18.0,0,0,18000.0,1.0,0
0.336,27749.0,362630.0,99.04,21.0,0,0,22200.0,1.0,0
0.636,13515.0,276060.0,99.35,9.0,3,0,11700.0,1.0,0
0.052,27021.0,271180.0,99.35,12.0,0,0,22200.0,1.0,0
0.462,14978.0,849060.0,99.3,15.0,3,0,26400.0,1.0,1
0.079,20445.0,900140.0,97.99,11.0,0,0,36900.0,1.0,0
0.29,20818.0,104510.0,99.19,10.0,1,0,1200.0,1.0,0
0.0,18255.0,405030.0,99.78,10.0,0,1,3300.0,1.0,1
0.528,20086.0,528120.0,99.21,17.0,3,1,26400.0,1.0,1
0.283,20084.0,107640.0,98.3,18.0,1,1,5400.0,1.0,1
0.77,23738.0,330150.0,99.57,7.0,1,0,5400.0,1.0,1
1.0,15700.0,90030.0,99.6,3.0,0,0,3300.0,1.0,1
0.577,10955.0,111050.0,98.7,10.0,1,1,3300.0,1.0,0
0.1,11326.0,249150.0,99.01,11.0,0,0,11700.0,1.0,0
0.28,16433.0,171090.0,98.88,11.0,0,1,7500.0,1.0,0
0.019,27747.0,315060.0,99.78,13.0,0,0,1200.0,1.0,0
0.777,15338.0,604010.0,98.94,23.0,0,1,47400.0,1.0,0
0.026,18995.0,456070.0,99.54,16.0,3,0,20100.0,1.0,0
0.97,16066.0,60030.0,98.61,13.0,3,1,3300.0,0.0,1
0.916,21906.0,201640.0,98.78,11.0,0,0,1200.0,1.0,0
0.799,16436.0,156440.0,99.6,5.0,3,1,3300.0,1.0,0
0.206,16435.0,138030.0,98.2,22.0,0,1,9600.0,1.0,1
0.0,24466.0,198100.0,99.3,12.0,0,1,11700.0,1.0,0
0.0,11324.0,145020.0,98.73,13.0,0,1,1200.0,1.0,0
0.096,22645.0,373590.0,98.26,15.0,2,1,3300.0,1.0,0
0.671,12422.0,360140.0,99.51,5.0,0,1,3300.0,1.0,0
0.0,28841.0,417080.0,99.38,16.0,0,1,22200.0,1.0,1
0.026,9862.0,47070.0,99.88,5.0,0,1,5700.0,1.0,0
0.312,21178.0,175100.0,99.5,11.0,1,1,7500.0,1.0,0
0.178,13519.0,477070.0,99.87,8.0,2,1,20100.0,1.0,0
0.012,20814.0,250090.0,99.89,8.0,0,0,11700.0,1.0,0
0.676,21540.0,293830.0,98.4,14.0,0,0,7500.0,1.0,1
0.014,13519.0,160650.0,99.09,13.0,2,1,3300.0,1.0,1
0.164,14975.0,98820.0,98.81,10.0,1,1,3300.0,1.0,1
0.951,18255.0,124430.0,98.76,10.0,2,1,5400.0,1.0,0
0.045,24831.0,72050.0,99.5,28.0,0,1,3300.0,1.0,0
0.092,19355.0,45100.0,99.59,13.0,0,0,5700.0,1.0,0
0.814,17163.0,226400.0,98.94,18.0,2,0,15900.0,0.0,1
0.902,15706.0,109650.0,98.14,7.0,0,0,1200.0,1.0,0
0.086,22274.0,524620.0,99.17,11.0,0,0,11700.0,1.0,0
0.517,18263.0,169630.0,97.08,26.0,0,0,13800.0,1.0,1
0.0,21914.0,331200.0,99.18,9.0,0,0,15900.0,1.0,1
0.077,24101.0,309060.0,99.76,7.0,0,1,3300.0,1.0,0
0.0,17531.0,190100.0,99.01,9.0,2,0,13800.0,1.0,1
0.53,17898.0,625020.0,99.28,10.0,3,1,45300.0,1.0,1
0.006,31398.0,117070.0,99.89,8.0,0,0,5400.0,1.0,0
0.061,14245.0,226810.0,99.42,6.0,3,1,15900.0,1.0,1
0.993,12789.0,102140.0,99.39,7.0,2,1,5400.0,1.0,0
0.171,18992.0,302550.0,99.3,8.0,2,0,7500.0,1.0,0
0.71,16066.0,267100.0,98.83,9.0,3,1,32700.0,1.0,1
0.501,10235.0,112640.0,98.22,11.0,1,0,5400.0,1.0,1
0.538,16803.0,90060.0,95.95,12.0,0,1,3300.0,1.0,1
0.013,11691.0,171910.0,99.41,14.0,1,1,11700.0,1.0,1
0.003,24825.0,155110.0,99.89,4.0,1,1,13800.0,1.0,1
0.05,21550.0,96370.0,99.7,10.0,0,1,5400.0,1.0,1
0.053,23740.0,149160.0,99.64,7.0,0,0,7500.0,1.0,1
0.33,17525.0,186080.0,99.31,7.0,1,1,1200.0,1.0,0
0.01,26659.0,82090.0,99.88,13.0,0,0,3300.0,1.0,1
0.502,17899.0,264140.0,98.9,10.0,1,0,9600.0,1.0,0
0.129,12059.0,116800.0,99.46,12.0,2,1,3300.0,1.0,1
0.875,16075.0,302000.0,98.6,6.0,0,1,18000.0,1.0,0
0.1,20820.0,127900.0,99.36,10.0,1,1,3300.0,1.0,1
0.069,22271.0,335090.0,99.25,10.0,1,1,24300.0,1.0,1
0.375,15707.0,177260.0,98.79,13.0,3,0,3300.0,1.0,1
0.36,10960.0,160940.0,99.04,18.0,0,0,7500.0,1.0,1
0.787,10961.0,132740.0,99.62,6.0,0,1,3300.0,1.0,1
0.186,18625.0,249030.0,99.45,8.0,0,0,20100.0,1.0,0
0.149,13885.0,222060.0,98.97,11.0,3,1,5400.0,1.0,0
0.692,27381.0,117150.0,99.43,11.0,0,1,3300.0,1.0,0
0.063,22276.0,250080.0,98.6,4.0,0,1,13800.0,1.0,0
0.371,22643.0,293080.0,99.15,9.0,0,1,26400.0,1.0,0
0.961,13520.0,195030.0,99.08,6.0,2,1,13800.0,1.0,1
0.133,23734.0,57350.0,99.79,5.0,0,0,3300.0,1.0,1
0.233,23730.0,285070.0,98.76,12.0,0,1,13800.0,0.0,1
0.073,20817.0,315150.0,99.54,18.0,0,0,11700.0,1.0,0
0.08,12424.0,105070.0,99.85,4.0,0,0,3300.0,1.0,0
0.807,16805.0,226550.0,99.5,6.0,1,1,11700.0,1.0,1
0.052,20446.0,237050.0,99.05,15.0,1,1,13800.0,1.0,0
0.149,18257.0,247000.0,99.86,9.0,2,1,11700.0,1.0,0
0.341,21907.0,411030.0,99.88,6.0,0,0,47400.0,1.0,0
0.029,9868.0,81060.0,99.54,6.0,0,0,3300.0,1.0,1
1.0,11321.0,114140.0,99.7,3.0,0,0,7500.0,1.0,1
0.023,20086.0,150030.0,98.58,8.0,0,1,11700.0,1.0,1
0.775,22274.0,93030.0,98.72,10.0,0,1,5400.0,1.0,0
0.076,18988.0,288090.0,99.3,8.0,1,0,5400.0,1.0,1
0.186,22640.0,300050.0,99.64,12.0,0,0,18000.0,1.0,0
0.873,12421.0,152760.0,99.46,9.0,0,1,7500.0,1.0,1
0.347,21910.0,75030.0,99.44,6.0,0,0,1200.0,1.0,1
0.667,20088.0,66060.0,99.55,5.0,0,1,5400.0,1.0,0
0.051,24832.0,140100.0,98.87,12.0,2,0,3300.0,1.0,1
1.0,12782.0,105150.0,99.22,8.0,0,1,3300.0,1.0,1
0.065,19351.0,102050.0,98.75,11.0,0,1,5400.0,1.0,1
0.558,9870.0,162400.0,99.72,6.0,0,1,3300.0,0.0,1
0.11,18620.0,162140.0,99.89,5.0,1,1,13800.0,1.0,0
0.059,25562.0,95450.0,99.88,7.0,0,1,5400.0,1.0,0
0.308,18621.0,285040.0,99.48,13.0,0,1,15900.0,1.0,0
1.0,14608.0,540030.0,99.44,6.0,2,1,26400.0,1.0,0
0.566,20086.0,360330.0,99.04,23.0,0,1,34800.0,1.0,0
0.096,15342.0,102050.0,98.06,13.0,0,1,5400.0,1.0,0
0.352,12054.0,312320.0,99.63,14.0,0,1,3300.0,1.0,1
0.099,24831.0,427590.0,99.49,12.0,0,0,49500.0,1.0,0
0.0,16065.0,292610.0,99.52,14.0,2,0,15900.0,1.0,1
0.161,19358.0,450130.0,99.52,10.0,2,1,13800.0,1.0,0
0.337,22276.0,405490.0,99.24,22.0,0,1,28500.0,1.0,1
0.023,21915.0,125010.0,99.12,17.0,2,1,5400.0,1.0,1
0.718,19356.0,144120.0,99.27,12.0,0,1,1200.0,1.0,0
0.012,15701.0,126090.0,99.89,7.0,0,0,5700.0,1.0,1
0.025,19350.0,112560.0,99.14,18.0,2,1,7500.0,1.0,1
0.05,18627.0,300140.0,98.77,5.0,1,1,11700.0,1.0,1
0.092,26654.0,150040.0,99.83,8.0,0,1,7500.0,1.0,0
0.522,18994.0,43980.0,98.81,11.0,1,1,3300.0,1.0,1
0.295,10965.0,84060.0,96.9,12.0,0,0,5400.0,1.0,0
0.2,25194.0,335440.0,99.13,26.0,1,0,3300.0,1.0,0
0.321,20817.0,165120.0,99.69,16.0,1,1,13800.0,1.0,0
0.649,17535.0,267670.0,98.36,13.0,1,0,11700.0,1.0,1
0.917,23006.0,1050030.0,99.27,14.0,1,0,60000.0,1.0,0
0.051,27017.0,489320.0,99.89,8.0,0,0,3300.0,1.0,0
0.785,18620.0,153140.0,98.64,11.0,1,0,7500.0,1.0,1
0.53,9869.0,63090.0,99.24,7.0,0,1,5700.0,1.0,1
0.364,9863.0,53100.0,99.66,6.0,0,1,5400.0,1.0,0
0.951,10958.0,141130.0,93.65,9.0,0,1,5700.0,1.0,0
0.573,19725.0,442590.0,98.45,8.0,3,1,3300.0,1.0,1
0.024,17892.0,64880.0,95.85,12.0,0,0,5400.0,1.0,0
0.009,24468.0,161250.0,98.51,15.0,0,1,7500.0,1.0,0
0.145,12055.0,120120.0,98.07,10.0,0,1,9600.0,1.0,1
0.006,26658.0,88100.0,99.23,7.0,0,1,1200.0,1.0,1
0.967,14614.0,85060.0,97.82,7.0,2,0,3300.0,0.0,0
0.018,28850.0,180130.0,99.88,15.0,0,1,11700.0,1.0,0
0.241,17894.0,186860.0,98.93,6.0,1,1,9600.0,1.0,1
0.779,13880.0,105150.0,99.34,5.0,2,1,11700.0,1.0,0
0.0,17167.0,171520.0,99.19,10.0,0,1,7500.0,1.0,1
1.0,21906.0,120120.0,97.83,7.0,0,1,7500.0,1.0,1
0.853,25555.0,105110.0,99.25,9.0,0,1,5400.0,1.0,1
0.393,12782.0,174650.0,99.56,11.0,3,1,11700.0,1.0,1
0.715,20086.0,450130.0,98.81,14.0,3,0,3300.0,1.0,1
0.126,13517.0,105100.0,99.56,8.0,0,1,3300.0,1.0,0
0.198,16433.0,246140.0,99.48,7.0,4,1,18000.0,1.0,0
0.382,19357.0,325800.0,99.11,17.0,2,1,11700.0,1.0,1
0.984,10233.0,69120.0,99.08,5.0,1,0,3300.0,1.0,1
0.023,25922.0,45110.0,99.87,4.0,0,1,3300.0,1.0,1
0.07,24100.0,315130.0,99.85,15.0,0,1,18000.0,1.0,1
0.276,17528.0,1185140.0,99.87,6.0,1,0,45300.0,1.0,1
0.0,14610.0,314090.0,99.4,7.0,4,1,5400.0,1.0,1
0.086,15710.0,259880.0,98.85,9.0,1,1,13800.0,1.0,1
0.138,29213.0,324070.0,99.88,9.0,2,1,15900.0,1.0,0
0.043,13880.0,126230.0,99.89,3.0,0,0,1200.0,1.0,0
0.16,17534.0,195050.0,99.43,10.0,2,1,13800.0,1.0,1
0.752,16796.0,462540.0,99.47,8.0,1,0,36900.0,1.0,1
0.029,12419.0,112620.0,98.82,12.0,1,0,1200.0,1.0,0
0.026,21550.0,240130.0,99.28,9.0,2,1,13800.0,1.0,1
0.066,22637.0,75120.0,98.21,11.0,0,1,1200.0,1.0,0
0.045,11685.0,75130.0,99.28,8.0,0,0,5400.0,1.0,1
0.134,20454.0,228030.0,98.3,8.0,0,1,13800.0,1.0,0
0.947,17891.0,72450.0,97.08,8.0,0,0,3300.0,1.0,0
0.115,27749.0,45080.0,99.58,5.0,0,1,3300.0,1.0,1
0.025,11692.0,78080.0,99.31,9.0,1,0,3300.0,1.0,1
1.0,10226.0,150960.0,99.67,4.0,0,1,18000.0,1.0,1
0.439,24101.0,420120.0,99.23,17.0,1,1,30600.0,1.0,0
0.0,17164.0,204150.0,97.45,13.0,2,1,11700.0,1.0,0
0.041,22645.0,177610.0,99.67,7.0,0,1,11700.0,1.0,1
0.315,19722.0,375040.0,99.0,18.0,1,1,22200.0,1.0,0
0.017,12785.0,165180.0,99.29,10.0,0,0,11700.0,1.0,0
0.541,12422.0,120030.0,99.11,14.0,0,1,7500.0,1.0,1
0.0,12423.0,94260.0,98.77,11.0,1,1,1200.0,1.0,0
0.792,18629.0,109620.0,99.55,9.0,2,1,3300.0,1.0,0
